GEOMETRY WITH ALGEBRA I ENRICHMENT,9,CLASS,MATHEMATICS,"This course consists of a study of geometry integrated with a review of skills from Algebra 1.  Students will investigate the world of two-dimensional shapes, including an investigation of lines, angles, polygons and circles.  Solving equations through the use of algebraic axioms leads naturally into word problems with practical applications.  Students explore both linear and quadratic equations along with topics such as exponents, rational expressions, and inequalities.  The course ends with the idea of function and how it pertains to more advanced topics.Guideline: Successful completion of Pre-Algebra"
GEOMETRY,9,CLASS,MATHEMATICS,"This course consists of a study of geometry integrated with a review of skills from Algebra 1.  Using classical and modern construction techniques, students will investigate and learn properties that proofs verify.  Students will see how geometry relates to the physical world through problem settings and potential projects involving design, architecture, construction, archaeology, etc.   Confidence in mathematics is strengthened.Guideline: Successful completion of Algebra I"
ACCELERATED GEOMETRY,9,CLASS,MATHEMATICS,"This course offers a clear introduction to the fundamental concepts and operations of plane geometry.  Students use sequential logic and deductive reasoning skills throughout the course to provide informal justifications and arguments as well as formal ones that are the basis for two-column and paragraph proofs.  Students see the development of Euclidean proofs and attain a working knowledge of trigonometry as it applies to right triangles.  Areas and volumes are examples of additional topics.  There is an expectation of algebraic proficiency, and algebra is used throughout.Guideline: Permission of the department and successful completion of Honors Algebra 1B (B) or Algebra 1 (A)"
HONORS GEOMETRY,9,CLASS,MATHEMATICS,This course is intended for students with a strong mathematical ability and desire to deeply study the structure and applications of mathematics.  The class includes a more sophisticated and faster paced study of all of the topics of the Accelerated Geometry class as well as many concepts which the Accelerated course will not have the opportunity to address.  Superior algebraic skills are assumed and flexibility is necessary for application to the geometric concepts.  The whole course is proof based.Guideline: Permission of the department and successful completion of Honors Algebra I (A)
ALGEBRA II,10,CLASS,MATHEMATICS,"This course provides the essential concepts and skills of algebra and the study of functions that are needed for the further study of mathematics.  Topics include linear and quadratic, higher polynomial, rational, exponential, and logarithmic functions.Guideline: Permission of the department and successful completion of Geometry or Geometry with Algebra 1 Enrichment."
ACCELERATED ALGEBRA II,10,CLASS,MATHEMATICS,"Accelerated Algebra II combines a rigorous study of algebra with an introduction to the family of functions.  Students will gain a strong foundation in algebraic skills while exploring linear, quadratic, polynomial, exponential, and logarithmic functions.  Applications are also used to reinforce theory and concepts.  All of the topics of the Algebra II course are covered in depth with a larger emphasis placed on students developing skills in making connections more independently.Guideline: Permission of the department and successful completion of Accelerated Geometry (B)"
HONORS ALGEBRA II,10,CLASS,MATHEMATICS,"This course is intended for students with a strong mathematical ability and desire to study deeply the structure and applications of mathematics.  The class includes a more sophisticated study of all of the topics of the Accelerated Algebra 2 class.  The faster pace also allows for an in-depth study of trigonometry; circular functions, graphing, and identities are all included.Guideline: Permission of the department and successful completion of Honors Geometry (B) or Honors Studio Geometry (B+)"
PRECALCULUS,"11,12",CLASS,MATHEMATICS,"Precalculus continues the study of functions begun in Algebra II.  Elementary functions are revisited in greater depth, and an emphasis is placed on properties and transformations of graphs.  Polynomial, rational, exponential, and logarithmic functions and their graphs are studied thoroughly.  Additionally, trigonometry is covered in depth. Students review the basic trigonometric functions in preparation for discussions about the unit circle, trigonometric graphs, trigonometric formulas and identities, and applications of trigonometry.Guideline: Permission of the department and successful completion of Algebra II"
ACCELERATED PRE-CALCULUS,"11,12",CLASS,MATHEMATICS,"This course is designed to prepare students for a college level calculus class.  Students will study properties of polynomial, rational, exponential and logarithmic functions.  An in-depth study of trigonometry includes the properties of circular functions, inverse trigonometric functions, identities, vectors, and polar graphing.  Limits, parametric functions, and continuity are used to study each family of functions.Guideline: Permission of the department and successful completion of Accelerated Algebra II (B)"
HONORS PRE-CALCULUS,"11,12",CLASS,MATHEMATICS,"This course is intended for students with a strong mathematical ability and desire to study deeply the structure and applications of mathematics.  This course uses limits to continue the study of polynomial, rational, exponential, logarithmic, and trigonometric functions.  The faster pace allows the class to begin the study of differential calculus.  If time permits, additional topics may include sequences and series, conics, and matrices.Guideline: Permission of the department and successful completion of Honors Algebra II (B) or completion of the Bridge program; students who have an A in Accelerated Algebra II are eligible to be considered for the Bridge program."
SURVEY OF CALCULUS & STATISTICS,"11,12",CLASS,MATHEMATICS,"This course consists of student-driven explorations of two central topics in applied mathematics.  The first, an introduction to Calculus, will extend students’ knowledge about functions; they will then use that knowledge to discuss the behavior of several real-world phenomena over time.  Learning objectives of this exploration include empowering students to take ownership of developing mathematical content; strengthening their problem-solving skills; and teaching them to read, write, speak, and think in the language of mathematics.  The second exploration introduces a set of foundational tools used in statistics. Students will build skills in gathering, describing, and analyzing data; they will also discuss several mathematical models for randomness, ultimately using those models to test hypotheses about events and behavior around them.  New learning objectives here include helping students form and support quantitative arguments, teaching them to assess similar arguments made by others, and making sure they conduct studies and communicate results in an ethical way.Guideline: Permission of the department and successful completion of Precalculus"
ACCELERATED CALCULUS,"11,12",CLASS,MATHEMATICS,"This course provides a numerical, graphical, and analytical introduction to the study of calculus.  Functions are revisited before expanding upon the theory of limits in order to develop the concept of the derivative and the definite integral.  The definition of the derivative and________________the Fundamental Theorem of Calculus form the basis to study the mechanics of derivatives, anti-derivatives, and definite integrals. Applications that focus on real world situations are emphasized.  Technology is used throughout.  While this course gives a sound foundation for the study of calculus in college, it is not intended as preparation for the advanced placement test.Guideline:  Permission of the department and successful completion of Precalculus (A-) and contingent on calculus-readiness test OR successful completion of Accelerated Precalculus (B)"
AP CALCULUS AB,"11,12",CLASS,MATHEMATICS,"This course follows closely, but is not limited to, the guidelines of the Advanced Placement Calculus AB syllabus.  Following a short review of functions, trigonometry, and graphing, the concept of a limit and the definition of the derivative are introduced.  The theory and techniques of differential calculus are developed and applied to topics including optimization techniques, related rates, and the study of change in physics, economics, and life science models.  Numerical approximation methods and integration techniques are applied to the contexts of areas, volumes, and curvilinear motion.  The distinctions between antiderivatives, definite integrals, and improper integrals are addressed.Guideline: Permission of the department and successful completion of Accelerated Precalculus (A-) or Calculus (A) and contingent on calculus-readiness test"
AP CALCULUS BC,"11,12",CLASS,MATHEMATICS,"A continuation of the honors math curriculum, this course follows closely, but is not limited to, the guidelines of the Advanced PlacementCalculus BC syllabus.  After a brief review of limits and the fundamentals of differential calculus developed in the Honors Precalculus class, students apply these ideas to their perspective of functions.  Topics include optimization techniques, related rates, and the study of change in physics, economics, and life science models. Numerical approximation methods and integration techniques are applied to the contexts of areas, volumes, and curvilinear motion.  The distinctions between antiderivatives, definite integrals, and improper integrals are addressed. Other topics include series convergence, vector theory, and polar and parametrically defined functions.Guideline: Permission of the department and successful completion of Honors Precalculus (B) or completion of the Zoom program; students who have an A or better in Honors Algebra II are eligible to be considered for the Zoom program."
AP STATISTICS,"11,12",CLASS,MATHEMATICS,"The Advanced Placement Statistics course is designed to introduce students to the major concepts and tools for collecting, analyzing, and drawing conclusions from data.  The four major conceptual themes of the course are exploring data, planning a study, making inferences from data, and modeling.  Many real world situations will be explored and students will learn to gather and analyze their own data.  Students will use the TI-83 calculator and will also be asked to communicate their analyses through formal writing assignments.  The course will follow the College Board’s curriculum, and the students will take the AP test in the spring.  AP Statistics sectioning is based on previous grades, teacher recommendation, and a math aptitude profile.Guideline:  Permission of the department and successful completion of Calculus (A), Accelerated Precalculus (B), or Honors Algebra II (B)"
ADVANCED TOPICS IN MATHEMATICS,"11,12",CLASS,MATHEMATICS,"Advanced Topics in Mathematics is designed primarily for students who completed an AP calculus course in their junior year and are interested in continuing their math education beyond high school.  The course introduces students to various topics in advanced mathematics.  While every year’s curriculum may be different, in the past such topics as advanced techniques of integration, partial derivatives, extrema and saddle points of 3-dimensional functions, linear and Bernoulli differential equations, hyperbolic functions, and factorials of fractions have been covered.  In addition, students in the past had researched and presented papers on various topics such as linear algebra, number theory, mathematics of economics, and others.Guideline: Permission of the department and successful completion of an AP calculus course"
INTRODUCTION TO COMPUTER SCIENCE (minor),"9,10,11,12",CLASS,TECHNICAL,"In this year-long introductory minor, students will explore a variety of computer science topics, including basic programming logic, the design cycle, block- and text-based coding, web design, and app programming.  Projects are designed to appeal to a broad range of student interests, ranging from music and graphic design to community service and sustainability, demonstrating the power of programming to solve problems across disciplines.  By the end of the course, students will be able to code at a basic level and will be ready to dive into more complex programming languages and applications.  This course, which will be graded on an A-F scale, is open to all students – no prior experience is required and there are no prerequisite courses."
APPLICATIONS OF PROGRAMMING (minor),"9,10,11,12",CLASS,TECHNICAL,"This full year course serves as a bridge between the Introduction to Computer Science class and more advanced courses. Students will gain experience with a variety of computer programming applications in a project-based environment and enhance their understanding of computer science concepts beyond the fundamentals. Utilizing a range of hands-on platforms, students will explore different applications of programming such as music generation, video game design, circuit logic and microcontrollers, and developing simple machine learning models. Throughout the course, students will be exposed to common programming practices and conventions that translate across languages and development environments with an emphasis on developing solid programming techniques and putting their creative ideas into practice.Guideline: Permission of the department AND successful completion of Introduction to Computer Science OR sufficient prior experience with programming logic, algorithms, and text-based coding as determined by a proficiency assessment"
OBJECT ORIENTED PROGRAMMING (Major),"9,10,11,12",CLASS,TECHNICAL,"This year-long intermediate major offers an introduction to object-oriented programming with an emphasis on real-life applications.  Students will create a variety of simulations and games, using the Java/C++ and Python programming languages and their graphical packages.  Projects include science simulations, computer games, and creating an on-screen piano, as well as programming a single-board mini-computer (Raspberry Pi) or a small robot.  Students will gain project development skills applicable in the real world, while working on individual and team projects of their own design.Guideline: Permission of the department AND successful completion of Introduction to Computer Science, Applications of Programming, or Robotics"
AP COMPUTER SCIENCE PRINCIPLES (Major),"9,10,11,12",CLASS,TECHNICAL,"AP Computer Science Principles offers a multidisciplinary approach to teaching the underlying principles of computation.  This year-long major will introduce students to the creative aspects of programming, abstractions, algorithms, large data sets, the Internet, cybersecurity concerns, and computing impacts on society and the world.  AP Computer Science Principles also gives students the opportunity to use current technologies to create computational artifacts for both self-expression and problem solving.  Together, these aspects of the course make up a rigorous and rich curriculum that aims to broaden participation in computer science.Guideline:  Permission of the department AND successful completion of Introduction to Computer Science, Applications of Programming, or Robotics"
AP COMPUTER SCIENCE A (Major),"9,10,11,12",CLASS,TECHNICAL,"AP Computer Science A is a year-long course intended for students with an interest in pursuing computer science in college and in their future professional careers, as well as for students who intend to pursue other career paths which require significant involvement with technology.  The main part of this course is built around the design and implementation of computer programs that solve problems relevant to today’s society.  Specifically, this course focuses on an object-oriented approach to problem solving using Java.  These programs should be understandable, adaptable, and reusable. The design and implementation of these computer programs is used as a context for introducing other important aspects of computer science, including the development and analysis of algorithms, the development and use of fundamental data structures, the study of standard algorithms and typical applications, and the use of logic and effective methods.  In addition, the responsible use of these systems is an integral part of the course.  All students are required to take the AP Computer Science A exam.  The course may be offered as an online course depending on enrollment and other considerations.Guideline: Permission of the department AND successful completion of Object Oriented Programming or AP Computer Science Principles"
ADVANCED COMPUTING: CODING WITH A PURPOSE (Major),"9,10,11,12",CLASS,TECHNICAL,"This year-long major provides a platform for advanced students to design and implement projects that are relevant to them and to our school community. Students who have completed the AP Computer Science A course and exam develop knowledge and expertise that is beyond a standard high school computer science curriculum. They focus on topics such as algorithms and data structures, physical computing, machine learning, and cybersecurity in a framework that prepares them for future careers in software engineering and information technology. Students are expected to drive their own learning by exploring novel tools and techniques in collaboration with their classmates and guided by their instructor. They have freedom to choose their project topics and are offered ample space for researching, designing, developing and implementing their own ideas and products. Students are encouraged to participate in regional and national competitions and hackathons as well as get involved in service projects that incorporate computational thinking and computer programming. The course emphasizes ethical and responsible uses of technology and a mindset of global citizenship in today’s technology-driven world.Guideline: Permission of the department AND successful completion of AP Computer ScienceStudents begin with Biology in the 9th grade, which includes the STEAMinar, followed by an introductory chemistry course in 10th grade, and most students are strongly encouraged to complete introductory courses in biology, chemistry, and physics prior to graduation. Research and writing skills are reinforced throughout the curricula.  A student may enroll in an AP science course only after completing an introductory course in that discipline.  If a student is considering doubling-up in the sciences, the Science Department will take into consideration the student’s past and present performance, the enrollment of the courses selected, and the overall course load requested by the student."
BIOLOGY (and STEAMinar),9,CLASS,"SCIENCE, TECHNICAL","This introductory course provides a survey of the major concepts ranging from the molecular to the community level. Topics include uptodate coverage of cells, genetics, DNA, evolution, ecology, plants, animals, and human biology. Handson laboratory investigations, as well as computer-assisted labs, enable students to take a firsthand look and gain experience in the scientific methods and datacollecting techniques used by biologists. In addition, the course develops scientific literacy as well as prepares students for future science courses in our Upper School.Embedded within each 9th grader’s science and math courses is an interdisciplinary STEAMinar that explores issues at the intersection of biology, mathematics, coding, engineering, and design with the goal of giving students an authentic sense of how these subjects apply to practical questions of the kinds they will confront in their future civic and professional lives.The goal of the seminar is to give freshmen, through biological topics, an introduction to programming, an understanding of mathematical modeling, and an opportunity to design and build.  This experience is meant to kindle an interest in biotechnology, coding, and building that future course experiences can extend through the rest of their high school careers."
APPLIED CHEMISTRY,10,CLASS,SCIENCE,"This is an introductory course emphasizing the practical role chemistry plays in modern society and daily life.  Based on a curriculum designed by the American Chemical Society, this course provides an introduction to the fundamental principles of chemistry and covers traditional chemistry topics but within the context of societal issues and real-world scenarios, such as petroleum shortages, alternative energy, and access to clean water and air.  Units of study stress organic chemistry, biochemistry, environmental chemistry, and industrial chemistry.  This laboratory-based course focuses on generating data from investigations, analyzing that data, and then applying a knowledge of chemistry to solve problems that arise in everyday life.  Concepts are introduced as they are needed to solve problems, and then arranged in meaningful patterns that lead to an understanding of nature. Analysis of written material, proficiency in problem-solving, and debating risks and benefits of issues presented are emphasized.Guideline: Completion of Biology"
CHEMISTRY,10,CLASS,SCIENCE,"This course provides an introduction to the fundamental principles of chemistry.  Topics of study include atomic and molecular structures, the periodic table, bonding, chemical reactions and nomenclature, states of matter, stoichiometry, and acids and bases.  Emphasis is placed on mastery of the theoretical framework of modern chemistry and the mathematical skills necessary to achieve this understanding.  While this course is more traditional in design than Applied Chemistry, frequent laboratory investigations provide opportunities for analytical thinking, experimental design, and scientific writing.  The laboratory experience is further enhanced by allowing students to participate in an independent project-based learning experience.  Overall, this course is a challenging and creative journey in understanding chemistry and its place in science, technology, and society.Guideline: Permission of the department and successful completion of Biology (B) and of Geometry (B+), Accelerated Geometry (B), or Honor Geometry (C+) or higher"
HONORS CHEMISTRY,10,CLASS,SCIENCE,"This course is intended for students with a strong mathematical ability, an inclination towards problem solving, and a keen interest in the finer details of chemistry.  As an introductory course, it includes all the topics described above for Chemistry.  However, a faster pace allows for a greater breadth and depth of topics, including thermodynamics, kinetics and nuclear chemistry, chemical equilibria, redox reactions and electrochemistry, an introduction to organic chemistry, and a deeper probing of the concepts of quantum mechanics and molecular structure.  Furthermore, advanced applications of the material are examined, particularly in the stoichiometry unit.  Laboratory work ranges from traditional experiments to microchemical techniques and simulations with written reports emphasizing clear, logical development of concepts as supported by the data.Guideline: Permission of the department and successful completion of Biology (A-) and of Accelerated Geometry (A-) or Honors Geometry (B) or higher"
PHYSICS,"11,12",CLASS,SCIENCE,"This course is an introduction to the physical laws of nature.  Topics covered include motion (linear, projectile, and circular), forces, gravitation, energy, momentum, electricity, sound, and optics.  Emphasis is placed on conceptual reasoning and problem-solving skills. There are demonstrations and labs for each topic.Guideline: Successful completion of Biology; of Applied Chemistry, Chemistry, or Honors Chemistry; and of Algebra II or higher"
HONORS PHYSICS,"11,12",CLASS,SCIENCE,"The honors course includes everything described above for Physics (with additional topics) and is intended for students with strong math abilities.  The problems are more extended and/or complex and involve using trigonometry, quadratic equations, systems of equations, and logarithms.  Inquiry based methods of learning the content are emphasized as are other foundational science practices, such as data analysis and engaging in critical thinking and questioning.Guideline:  Permission of the department and successful completion of Chemistry (A) or Honors Chemistry (B) and of Accelerated Algebra II (A-), Honors Algebra II (B), or Accelerated Precalculus (B) or higher"
HUMAN ANATOMY AND PHYSIOLOGY,"11,12",CLASS,SCIENCE,"This elective introduces students to the structure and function of the human body.  The textbook was chosen for clarity, excellent illustrations, and appeal to students at this level.  A wide variety of classroom activities helps to maintain a high level of interest and participation.  These include labs, demonstrations, guest presenters, audiovisual materials, and open discussion of topics that are pertinent and of interest to students. A workbook is employed that integrates a traditional study guide approach with visualization, drawing exercises, and questions that challenge the students to apply their knowledge to clinical situations. With the completion of this course, students should have greater awareness of the factors that influence their health and well-being.Guideline: Completion of Biology and of Applied Chemistry, Chemistry, or Honors Chemistry or permission of the department"
ENVIRONMENTAL SCIENCE,"11,12",CLASS,SCIENCE,"The purpose of the Environmental Science elective is to provide students with the scientific principles, concepts, and methodologies required to understand the interrelationships of the natural world, to identify and analyze environmental problems (both natural and human-made), to evaluate the relative risks associated with these problems, and to examine alternative solutions for resolving and/or preventing them.  Environmental Science is an interdisciplinary lab science; it embraces a wide variety of topics from different areas of study.  Incorporating primarily the disciplines of chemistry, physics and biology, using field work experience, engaging in projects, and using a team approach to problem solving, the course intends to spark students’ interest in the environment and enable students to apply their science experience at PDS.  In addition, literature, art, and selected topics in history will be used to supplement the text.  Preference is given to seniors who have completed biology, chemistry, and physics.Guideline:  Completion of Biology and of Applied Chemistry, Chemistry, or Honors Chemistry"
BIOETHICS,"11,12",CLASS,SCIENCE,"Should humans use animals for food or other resources?  Should a person be able to end their life when they have a terminal illness?  Is it right to terminate a pregnancy?  Always?  Sometimes?  Never?  Most importantly, why?If thinking about, discussing, researching, and grappling with questions like these excites you, Bioethics is the course for you!  Bioethics is a broad field of study that pulls from different disciplines to explore and respond to moral and ethical dilemmas.  For any dilemma we study, we’ll explore it scientifically and ethically.  Scientific conclusions can inform moral decisions.  For example, when grappling with whether to use new vaccine technology (as we did with the COVID vaccines), scientists can gather empirical observations about safety and efficacy to inform decision making.  We will learn not only to understand relevant scientific content, but to analyze those conclusions for power and limitations to help us decide how they inform a moral dilemma. To determine what we might consider a right action, we will learn to employ ethical frameworks – such as utilitarianism – to assist us in our decision making.  Likewise, we will read ethical positions constructed by philosophers (who sometimes disagree with each other!) to see how they think about the dilemmas we discuss.In this course students will be asked to do the following:* Start any exploration by asking questions to direct their learning;* Consume a variety of sources to learn pertinent scientific content;* Evaluate scientific conclusions (pulled from primary literature) for power and limitations;* Read philosophical positions to understand them (rather than critique them);* Apply ethical frameworks to inform one’s decision making;* Fairmindedly articulate positions with which one may disagree;* Listen to and learn from classmates; and* Construct positions on dilemmas for which there is no one right answer."
ASTRONOMY,"11,12",CLASS,SCIENCE,"This course is an introduction to the universe.  Topics covered include the history of astronomy, gravity, light, telescopes, the Earth, the Moon, the solar system (including planets, asteroids, and comets), the Sun, stars, and cosmology.  The study of astronomy is presented in a conceptual manner with little emphasis on math, though a knowledge of chemistry and physics is helpful.  The course is activity based with demonstrations, experiments, slide presentations, videos, and observing projects.  The school’s planetarium is used to observe motions of the Sun, Moon, planets, and stars.  A highlight of the course is students building and launching their own model rockets.Guideline:  Completion of Biology and of Applied Chemistry, Chemistry, or Honors Chemistry"
ROBOTICS AND INFORMATION PROCESSING,"11,12",CLASS,"SCIENCE, TECHNICAL","Robotics and Information Processing endeavors to give students a broad-based, hands-on exposure to the world of robotics and microprocessors.  This introductory course will teach students basic requisite skills in computer programming and mechanical/electrical design that will allow students to create electrical and computerized products with varied applications (including robotics).  For example, by utilizing microprocessors such as Raspberry Pi, students will design projects that explore how electronics can interact with the physical world, integrating such components as motors, sensors, and digital interfaces while also emphasizing the positive impact on individuals, the ecosystem, or society.  In addition, students will build a foundation of robotics engineering knowledge and skills that will prepare them for participation on the VEX Robotics Competition teams.  Finally, students will also be given a historical background in artificial intelligence, robotics, and microprocessors and consider the future ethical and economic implications of these applied sciences.Guideline:  Permission of the department"
ENGINEERING – ENGINEER YOUR WORLD,"11,12",CLASS,"SCIENCE, TECHNICAL","Engineering impacts human lives and the world around us.  Engineer Your World is an innovative, student-centered course that engages learners in authentic engineering experiences in a hands-on, project-based environment.  The course was developed by the University of Texas at Austin and NASA and has been designed to be inclusive of all high school students.  In this course students discover how engineering shapes their world, develop engineering skills, build engineering habits of mind, and explore a broad range of engineering fields and professions.  Collaborative, student-directed projects and design challenges build resilient problem-solving skills and empower students to think like engineers.  They learn to quantify systems; apply common engineering tools and techniques; generate and select concepts; embody, test, and verify designs; and document and communicate their work.  Engineer Your World covers the breadth of engineering fields and professions so that students can make informed decisions about pursuing engineering.  The skills developed during the course will be valuable whether or not students decide to further pursue an engineering career.Guideline:  Successful completion of a geometry course and sophomore or higher standing but not technical skills or high level math or science"
INDUSTRIAL DESIGN,"11,12",CLASS,SCIENCE,"This course will enable the student to learn how to design and manufacture a new product by exploring iterative processes of the Innovation Ecosystem to develop a portfolio of projects that seek to offer solutions to meet societal needs.  Working collaboratively, students will create semester long, hands-on projects that incorporate innovative problem solving while mastering a wide array of skills:  concept drawing, drafting, 3D CAD modelling, rendering, and model making.  The course will offer an in-depth overview of diverse production methods, manufacturing, and product lifecycle management.  The final portfolio will receive feedback from peers, cross-disciplinary faculty, and professionals from the field.Guideline: Successful completion of Robotics, Introduction to Engineering, or any introductory level visual arts or design course"
AP BIOLOGY,"11,12",CLASS,SCIENCE,"This course is the equivalent of a first year college biology course and follows a syllabus approved by the College Board.  The four “Big Ideas” are evolution, cellular processes: energy and communication, genetics and information transfer, and interactions.  The AP Biology investigative labs are produced by the College Board.  These labs lead to student-directed inquiry-based investigations.  A lab notebook will contain the information necessary for making formal collaborative lab reports.  Students will be able to apply math skills that have been acquired in their mathematics courses, including graphing, modeling, and statistical analysis.  Students are required to take the AP exam in the spring.Guideline: Permission of the department and successful completion of Biology (B+) and of Applied Chemistry (A and teacher’s recommendation), Chemistry (B+ and teacher’s recommendation), or Honors Chemistry (B)"
AP CHEMISTRY,"11,12",CLASS,SCIENCE,This course is the equivalent of a first year college chemistry course.  It follows a rigorous syllabus approved by the College Board and requires students to do a significant amount of work outside of the classroom.  Laboratory experiences reinforce the quantitative nature of the course and utilize highly analytical pieces of equipment and glassware with an emphasis on inquiry-based investigations.  Students are expected to have a strong mathematical background with an emphasis on good problem solving abilities.  Students are required to take the AP exam in the spring.Guideline: Permission of the department and successful completion of Honors Chemistry (B) or Chemistry (A and teacher’s recommendation) and of Honors Algebra II (B) or Acc. Algebra II (A-)
AP PHYSICS C:  MECHANICS,"11,12",CLASS,SCIENCE,"AP Physics C is the equivalent of a first year calculus-based college course.  It follows the curriculum of the AP Physics C courses in mechanics and electricity and magnetism as established by the College Board.  This course is intended for students who have a strong inclination toward physics, mathematics, and engineering.  The major goal of the course is for the students to understand the fundamental principles of physics and to develop strong problem solving abilities. Physics content is introduced both conceptually and mathematically through the lens of calculus.  Inquiry-based methods of learning the content are emphasized, as are other foundational science practices, such as data analysis and engaging in critical thinking and questioning. Students are required to take the AP exam in the spring.Guideline: Permission of the department and successful completion of Physics (A and teacher’s recommendation) or Honors Physics (B+); concurrent enrollment in Calculus BC or successful completion of Honors Precalculus (B) or Accelerated Precalculus (A-)"
ADVANCED RESEARCH EXPERIENCE,"11,12",CLASS,SCIENCE,"The Research Experience course, or REX, will provide students with first-hand knowledge of scientific practices in realistic settings by combining a unique inquiry based curriculum with a laboratory research placement (5-6 weeks, summer 2018).  Throughout the course students will be encouraged to explore their individual interests in science through subject specific inquiry, including journal article explorations, laboratory investigations and techniques, and communications with specialists in subject specific fields of research.  One of the unique features of the course is its attention to both the breadth and depth of scientific inquiry.  The curriculum begins with an overview of the research experience through a guided investigation of scientific journal publications.  After an introduction to the process of scientific literature review, students will begin a deeper investigation into a particular area of interest, which can be any area of scientific focus:  biology, chemistry, physics, engineering, technology, or computer science.  This more nuanced investigation is intended (i) to enable students to become proficient in experimental design and (ii) to help students prepare for their internship, a summer research laboratory placement (6-8 weeks, summer 2020).Guideline:  Permission of the department and successful completion of Biology (B+) and of Chemistry (B+) or Honors Chemistry (B-).  Students entering 11th grade eligible for consideration upon completion of a course application and committee review.  Upon acceptance, students must agree to the fulfillment of 6-8 weeks of research (summer 2020) upon acceptance into this course."
INTRO TO FINE ART (minor),"9,10,11,12",CLASS,VISUAL AND DESIGN ARTS,"The introductory fine art minor is the prerequisite to the advanced fine art major. The course introduces students to the fundamental elements of spatial design, practiced academic rendering skills, color theory, and techniques of both wet and dry mediums.  The drawn image will provide the format for exploring the process of visual communication with concentration on understanding spatial rendering, linear perspective, value, texture and form, and the relationship between subject and object.  There will be an introduction to human anatomy and several sessions with a model, both posed and in movement.  Learning objectives include gaining an understanding of visual elements including line, value, shape, form, space, perspective, texture, and color in wet and dry mediums; gaining an understanding of figure/ground relationships, spatial perception, perspective, and color theory on the two-dimensional surface through technical and experimental drawing and painting exercises as well as multiple figure-drawing sessions; recognizing and synthesizing representational and abstract considerations of drawing and painting; gaining an understanding of how to incorporate narrative, psychological, emotional, and conceptual aspects of two-dimensional artwork and how to balance those with technique and process; developing an understanding of contemporary drawing, painting, and collage; participation in group critiques, discussions, written and visual exercises to improve oral, written, and visual communication; and beginning to develop a personal visual language that allows students to express you’re their own visions and ideas."
ADVANCED FINE ART (Major),"9,10,11,12",CLASS,VISUAL AND DESIGN ARTS,"Alternative and traditional methods of image and experience-making will be explored as a means of facilitating visual communication.  While this course will emphasize how a single work and series develops, it will also unpack visual impact, content, and communication of imagery.  Students will explore personal, social, and political themes while forming connections to other artists working in similar and opposing methodologies.  Each year the class will focus on a specific theme from the history of art that encompasses artistic processes and methods, lectures, and readings about artists working in that theme and ways in which that theme translates to the contemporary art world and current social, political, and environmental climate.  Learning objectives include developing an understanding of contemporary drawing, painting, printmaking, installation, and mixed media artwork and a critical assessment of their relationship to cultural, political, and social events and practices; acquiring skills for an independent, sustainable, and community-engaged studio practice; gaining knowledge of historical developments in the history of drawing, painting, printmaking, installation, and mixed media art work and its ability to create a singular and unique experience or multiplicity, seriality, and continuation; learning of academic, artistic, social and personal research methods; participation in group critiques, discussions, and written and visual exercises to improve oral, written, and visual communication; use of creative expression to connect with a wide, inclusive range of experiences, topics, and resources of the academic/global/local community; social and educational opportunities through attendance of lectures, museum visits, and projects that expand beyond our campus; and experience of the empirical and expansive nature of intellectual and visual curiosity.Requirements: Completion of any introductory visual or design art course"
INTRO TO FILM AND VIDEO (minor),"9,10,11,12",CLASS,VISUAL AND DESIGN ARTS,"Intro to Film and Video is a full year offering focusing on the production, theory, and history of film and video media.  Utilizing DSLR cameras, our focus will begin with foundations of digital cinematography, lighting, and audio design before diving into genre specific production of documentaries and narrative films.  Though heavily involved in the production of films, students will be exposed to a survey of 20th century American and international films focusing on traditions of narrative, documentary, and experimental filmmaking.  Through assigned projects and in-class screenings, students will build upon their storytelling abilities, media literacy, and historical context of film and video works."
INTRO TO ANIMATION AND DIGITAL DESIGN (minor),"9,10,11,12",CLASS,VISUAL AND DESIGN ARTS,"Intro to Animation and Digital Design is a full year offering that introduces students to the process of 2D and 3D design and animation through the Adobe Creative Suite on both iPads and desktop workstations.  Beginning in Photoshop, students will learn the basics of designing, creating characters and objects in 2D space.  Students will then learn the basic language of filmmaking, scrips and editing in Premiere to carry their stories to a time-based medium.  Finally, the year will end exploring 3D motion, graphics, and movement in After Effects.  Through the assigned projects, students will be exposed to communication theory, design principles, basic animation and filmmaking principles applicable to their other areas of study in the arts."
"ADVANCED FILM, VIDEO, AND ANIMATION (MAJOR)","9,10,11,12",CLASS,VISUAL AND DESIGN ARTS,"The Advanced Film, Video, and Animation class continues to build on the foundation established through the minors, concentrating on a mix of history, analysis, and production.  We will focus more closely on dynamic storytelling through the study of auteur directors and genre bending films in order to inform students’ own creative processes.  Students will use the year to develop a time-based production of their choosing and to nurture it through pre-production, production, and post-production in a strongly collaborative studio environment.  Students can enroll in this class for up to three consecutive years after their completion of the intro level.  Each year is structured in a unique manner to continue building as solid a foundation and depth of individual voice in media making as possible.Requirements: Completion of Intro to Film and Video OR Intro to Animation and Digital Design"
